Country,Week,Year,Age,Sex,Region,Condition,Deaths
United Kingdom,1,2017,75-84,Female,Total,Total,1871
United Kingdom,2,2017,75-84,Female,Total,Total,1799
United Kingdom,3,2017,75-84,Female,Total,Total,1759
United Kingdom,4,2017,75-84,Female,Total,Total,1655
United Kingdom,5,2017,75-84,Female,Total,Total,1729
United Kingdom,6,2017,75-84,Female,Total,Total,1523
United Kingdom,7,2017,75-84,Female,Total,Total,1534
United Kingdom,8,2017,75-84,Female,Total,Total,1496
United Kingdom,9,2017,75-84,Female,Total,Total,1450
United Kingdom,10,2017,75-84,Female,Total,Total,1442
United Kingdom,11,2017,75-84,Female,Total,Total,1328
United Kingdom,12,2017,75-84,Female,Total,Total,1319
United Kingdom,13,2017,75-84,Female,Total,Total,1257
United Kingdom,14,2017,75-84,Female,Total,Total,1142
United Kingdom,15,2017,75-84,Female,Total,Total,1305
United Kingdom,16,2017,75-84,Female,Total,Total,1445
United Kingdom,17,2017,75-84,Female,Total,Total,1212
United Kingdom,18,2017,75-84,Female,Total,Total,1388
United Kingdom,19,2017,75-84,Female,Total,Total,1348
United Kingdom,20,2017,75-84,Female,Total,Total,1296
United Kingdom,21,2017,75-84,Female,Total,Total,1101
United Kingdom,22,2017,75-84,Female,Total,Total,1299
United Kingdom,23,2017,75-84,Female,Total,Total,1182
United Kingdom,24,2017,75-84,Female,Total,Total,1225
United Kingdom,25,2017,75-84,Female,Total,Total,1271
United Kingdom,26,2017,75-84,Female,Total,Total,1187
United Kingdom,27,2017,75-84,Female,Total,Total,1248
United Kingdom,28,2017,75-84,Female,Total,Total,1200
United Kingdom,29,2017,75-84,Female,Total,Total,1150
United Kingdom,30,2017,75-84,Female,Total,Total,1186
United Kingdom,31,2017,75-84,Female,Total,Total,1227
United Kingdom,32,2017,75-84,Female,Total,Total,1220
United Kingdom,33,2017,75-84,Female,Total,Total,1228
United Kingdom,34,2017,75-84,Female,Total,Total,1057
United Kingdom,35,2017,75-84,Female,Total,Total,1212
United Kingdom,36,2017,75-84,Female,Total,Total,1196
United Kingdom,37,2017,75-84,Female,Total,Total,1197
United Kingdom,38,2017,75-84,Female,Total,Total,1260
United Kingdom,39,2017,75-84,Female,Total,Total,1274
United Kingdom,40,2017,75-84,Female,Total,Total,1312
United Kingdom,41,2017,75-84,Female,Total,Total,1332
United Kingdom,42,2017,75-84,Female,Total,Total,1313
United Kingdom,43,2017,75-84,Female,Total,Total,1312
United Kingdom,44,2017,75-84,Female,Total,Total,1306
United Kingdom,45,2017,75-84,Female,Total,Total,1344
United Kingdom,46,2017,75-84,Female,Total,Total,1366
United Kingdom,47,2017,75-84,Female,Total,Total,1360
United Kingdom,48,2017,75-84,Female,Total,Total,1408
United Kingdom,49,2017,75-84,Female,Total,Total,1486
United Kingdom,50,2017,75-84,Female,Total,Total,1727
United Kingdom,51,2017,75-84,Female,Total,Total,1155
United Kingdom,0,2017,85+,Female,Total,Total,3229
United Kingdom,1,2017,85+,Female,Total,Total,3717
United Kingdom,2,2017,85+,Female,Total,Total,3747
United Kingdom,3,2017,85+,Female,Total,Total,3578
United Kingdom,4,2017,85+,Female,Total,Total,3371
United Kingdom,5,2017,85+,Female,Total,Total,3242
United Kingdom,6,2017,85+,Female,Total,Total,3029
United Kingdom,7,2017,85+,Female,Total,Total,3189
United Kingdom,8,2017,85+,Female,Total,Total,2931
United Kingdom,9,2017,85+,Female,Total,Total,2848
United Kingdom,10,2017,85+,Female,Total,Total,2688
United Kingdom,11,2017,85+,Female,Total,Total,2542
United Kingdom,12,2017,85+,Female,Total,Total,2484
United Kingdom,13,2017,85+,Female,Total,Total,2382
United Kingdom,14,2017,85+,Female,Total,Total,2080
United Kingdom,15,2017,85+,Female,Total,Total,2298
United Kingdom,16,2017,85+,Female,Total,Total,2621
United Kingdom,17,2017,85+,Female,Total,Total,2172
United Kingdom,18,2017,85+,Female,Total,Total,2539
United Kingdom,19,2017,85+,Female,Total,Total,2470
United Kingdom,20,2017,85+,Female,Total,Total,2430
United Kingdom,21,2017,85+,Female,Total,Total,2013
United Kingdom,22,2017,85+,Female,Total,Total,2250
United Kingdom,23,2017,85+,Female,Total,Total,2219
United Kingdom,24,2017,85+,Female,Total,Total,2320
United Kingdom,25,2017,85+,Female,Total,Total,2222
United Kingdom,26,2017,85+,Female,Total,Total,2086
United Kingdom,27,2017,85+,Female,Total,Total,2130
United Kingdom,28,2017,85+,Female,Total,Total,2057
United Kingdom,29,2017,85+,Female,Total,Total,2084
United Kingdom,30,2017,85+,Female,Total,Total,2123
United Kingdom,31,2017,85+,Female,Total,Total,2042
United Kingdom,32,2017,85+,Female,Total,Total,2203
United Kingdom,33,2017,85+,Female,Total,Total,2271
United Kingdom,34,2017,85+,Female,Total,Total,1927
United Kingdom,35,2017,85+,Female,Total,Total,2252
United Kingdom,36,2017,85+,Female,Total,Total,2182
United Kingdom,37,2017,85+,Female,Total,Total,2288
United Kingdom,38,2017,85+,Female,Total,Total,2298
United Kingdom,39,2017,85+,Female,Total,Total,2313
United Kingdom,40,2017,85+,Female,Total,Total,2407
United Kingdom,41,2017,85+,Female,Total,Total,2384
United Kingdom,42,2017,85+,Female,Total,Total,2308
United Kingdom,43,2017,85+,Female,Total,Total,2406
United Kingdom,44,2017,85+,Female,Total,Total,2473
United Kingdom,45,2017,85+,Female,Total,Total,2468
United Kingdom,46,2017,85+,Female,Total,Total,2610
United Kingdom,47,2017,85+,Female,Total,Total,2633
United Kingdom,48,2017,85+,Female,Total,Total,2687
United Kingdom,49,2017,85+,Female,Total,Total,2867
United Kingdom,50,2017,85+,Female,Total,Total,3216
United Kingdom,51,2017,85+,Female,Total,Total,2244
United Kingdom,0,2017,Total,Total,North East,Total,602
United Kingdom,1,2017,Total,Total,North East,Total,738
United Kingdom,2,2017,Total,Total,North East,Total,676
United Kingdom,3,2017,Total,Total,North East,Total,627
United Kingdom,4,2017,Total,Total,North East,Total,631
United Kingdom,5,2017,Total,Total,North East,Total,635
United Kingdom,6,2017,Total,Total,North East,Total,610
United Kingdom,7,2017,Total,Total,North East,Total,636
United Kingdom,8,2017,Total,Total,North East,Total,606
United Kingdom,9,2017,Total,Total,North East,Total,570
United Kingdom,10,2017,Total,Total,North East,Total,581
United Kingdom,11,2017,Total,Total,North East,Total,535
United Kingdom,12,2017,Total,Total,North East,Total,509
United Kingdom,13,2017,Total,Total,North East,Total,523
United Kingdom,14,2017,Total,Total,North East,Total,410
United Kingdom,15,2017,Total,Total,North East,Total,517
United Kingdom,16,2017,Total,Total,North East,Total,583
United Kingdom,17,2017,Total,Total,North East,Total,479
United Kingdom,18,2017,Total,Total,North East,Total,551
United Kingdom,19,2017,Total,Total,North East,Total,553
United Kingdom,20,2017,Total,Total,North East,Total,519
United Kingdom,21,2017,Total,Total,North East,Total,408
United Kingdom,22,2017,Total,Total,North East,Total,514
United Kingdom,23,2017,Total,Total,North East,Total,499
United Kingdom,24,2017,Total,Total,North East,Total,509
United Kingdom,25,2017,Total,Total,North East,Total,451
United Kingdom,26,2017,Total,Total,North East,Total,495
United Kingdom,27,2017,Total,Total,North East,Total,502
United Kingdom,28,2017,Total,Total,North East,Total,514
United Kingdom,29,2017,Total,Total,North East,Total,456
United Kingdom,30,2017,Total,Total,North East,Total,507
United Kingdom,31,2017,Total,Total,North East,Total,479
United Kingdom,32,2017,Total,Total,North East,Total,464
United Kingdom,33,2017,Total,Total,North East,Total,482
United Kingdom,34,2017,Total,Total,North East,Total,434
United Kingdom,35,2017,Total,Total,North East,Total,512
United Kingdom,36,2017,Total,Total,North East,Total,539
United Kingdom,37,2017,Total,Total,North East,Total,504
United Kingdom,38,2017,Total,Total,North East,Total,507
United Kingdom,39,2017,Total,Total,North East,Total,501
United Kingdom,40,2017,Total,Total,North East,Total,513
United Kingdom,41,2017,Total,Total,North East,Total,550
United Kingdom,42,2017,Total,Total,North East,Total,509
United Kingdom,43,2017,Total,Total,North East,Total,536
United Kingdom,44,2017,Total,Total,North East,Total,510
United Kingdom,45,2017,Total,Total,North East,Total,502
United Kingdom,46,2017,Total,Total,North East,Total,550
United Kingdom,47,2017,Total,Total,North East,Total,562
United Kingdom,48,2017,Total,Total,North East,Total,612
United Kingdom,49,2017,Total,Total,North East,Total,595
United Kingdom,50,2017,Total,Total,North East,Total,719
United Kingdom,51,2017,Total,Total,North East,Total,500
United Kingdom,0,2017,Total,Total,North West,Total,1665
United Kingdom,1,2017,Total,Total,North West,Total,1840
United Kingdom,2,2017,Total,Total,North West,Total,1786
United Kingdom,3,2017,Total,Total,North West,Total,1666
United Kingdom,4,2017,Total,Total,North West,Total,1625
United Kingdom,5,2017,Total,Total,North West,Total,1566
United Kingdom,6,2017,Total,Total,North West,Total,1528
United Kingdom,7,2017,Total,Total,North West,Total,1519
United Kingdom,8,2017,Total,Total,North West,Total,1488
United Kingdom,9,2017,Total,Total,North West,Total,1464
United Kingdom,10,2017,Total,Total,North West,Total,1450
United Kingdom,11,2017,Total,Total,North West,Total,1364
United Kingdom,12,2017,Total,Total,North West,Total,1313
United Kingdom,13,2017,Total,Total,North West,Total,1373
United Kingdom,14,2017,Total,Total,North West,Total,1217
United Kingdom,15,2017,Total,Total,North West,Total,1362
United Kingdom,16,2017,Total,Total,North West,Total,1495
United Kingdom,17,2017,Total,Total,North West,Total,1279
United Kingdom,18,2017,Total,Total,North West,Total,1368
United Kingdom,19,2017,Total,Total,North West,Total,1329
United Kingdom,20,2017,Total,Total,North West,Total,1349
United Kingdom,21,2017,Total,Total,North West,Total,1208
United Kingdom,22,2017,Total,Total,North West,Total,1311
United Kingdom,23,2017,Total,Total,North West,Total,1272
United Kingdom,24,2017,Total,Total,North West,Total,1328
United Kingdom,25,2017,Total,Total,North West,Total,1174
United Kingdom,26,2017,Total,Total,North West,Total,1278
United Kingdom,27,2017,Total,Total,North West,Total,1225
United Kingdom,28,2017,Total,Total,North West,Total,1196
United Kingdom,29,2017,Total,Total,North West,Total,1174
United Kingdom,30,2017,Total,Total,North West,Total,1192
United Kingdom,31,2017,Total,Total,North West,Total,1171
United Kingdom,32,2017,Total,Total,North West,Total,1260
United Kingdom,33,2017,Total,Total,North West,Total,1299
United Kingdom,34,2017,Total,Total,North West,Total,1117
United Kingdom,35,2017,Total,Total,North West,Total,1307
United Kingdom,36,2017,Total,Total,North West,Total,1285
United Kingdom,37,2017,Total,Total,North West,Total,1221
United Kingdom,38,2017,Total,Total,North West,Total,1305
United Kingdom,39,2017,Total,Total,North West,Total,1289
United Kingdom,40,2017,Total,Total,North West,Total,1340
United Kingdom,41,2017,Total,Total,North West,Total,1359
United Kingdom,42,2017,Total,Total,North West,Total,1375
United Kingdom,43,2017,Total,Total,North West,Total,1356
United Kingdom,44,2017,Total,Total,North West,Total,1365
United Kingdom,45,2017,Total,Total,North West,Total,1381
United Kingdom,46,2017,Total,Total,North West,Total,1419
United Kingdom,47,2017,Total,Total,North West,Total,1453
United Kingdom,48,2017,Total,Total,North West,Total,1538
United Kingdom,49,2017,Total,Total,North West,Total,1509
United Kingdom,50,2017,Total,Total,North West,Total,1709
United Kingdom,51,2017,Total,Total,North West,Total,1194
United Kingdom,0,2017,Total,Total,Yorkshire and The Humber,Total,1208
United Kingdom,1,2017,Total,Total,Yorkshire and The Humber,Total,1351
United Kingdom,2,2017,Total,Total,Yorkshire and The Humber,Total,1383
United Kingdom,3,2017,Total,Total,Yorkshire and The Humber,Total,1242
United Kingdom,4,2017,Total,Total,Yorkshire and The Humber,Total,1243
United Kingdom,5,2017,Total,Total,Yorkshire and The Humber,Total,1224
United Kingdom,6,2017,Total,Total,Yorkshire and The Humber,Total,1186
United Kingdom,7,2017,Total,Total,Yorkshire and The Humber,Total,1159
United Kingdom,8,2017,Total,Total,Yorkshire and The Humber,Total,1123
United Kingdom,9,2017,Total,Total,Yorkshire and The Humber,Total,1110
United Kingdom,10,2017,Total,Total,Yorkshire and The Humber,Total,1121
United Kingdom,11,2017,Total,Total,Yorkshire and The Humber,Total,1065
United Kingdom,12,2017,Total,Total,Yorkshire and The Humber,Total,1045
United Kingdom,13,2017,Total,Total,Yorkshire and The Humber,Total,929
United Kingdom,14,2017,Total,Total,Yorkshire and The Humber,Total,795
United Kingdom,15,2017,Total,Total,Yorkshire and The Humber,Total,1010
United Kingdom,16,2017,Total,Total,Yorkshire and The Humber,Total,1053
United Kingdom,17,2017,Total,Total,Yorkshire and The Humber,Total,872
United Kingdom,18,2017,Total,Total,Yorkshire and The Humber,Total,1053
United Kingdom,19,2017,Total,Total,Yorkshire and The Humber,Total,1030
United Kingdom,20,2017,Total,Total,Yorkshire and The Humber,Total,936
United Kingdom,21,2017,Total,Total,Yorkshire and The Humber,Total,818
United Kingdom,22,2017,Total,Total,Yorkshire and The Humber,Total,950
United Kingdom,23,2017,Total,Total,Yorkshire and The Humber,Total,918
United Kingdom,24,2017,Total,Total,Yorkshire and The Humber,Total,901
United Kingdom,25,2017,Total,Total,Yorkshire and The Humber,Total,914
United Kingdom,26,2017,Total,Total,Yorkshire and The Humber,Total,904
United Kingdom,27,2017,Total,Total,Yorkshire and The Humber,Total,953
United Kingdom,28,2017,Total,Total,Yorkshire and The Humber,Total,856
United Kingdom,29,2017,Total,Total,Yorkshire and The Humber,Total,881
United Kingdom,30,2017,Total,Total,Yorkshire and The Humber,Total,891
United Kingdom,31,2017,Total,Total,Yorkshire and The Humber,Total,882
United Kingdom,32,2017,Total,Total,Yorkshire and The Humber,Total,849
United Kingdom,33,2017,Total,Total,Yorkshire and The Humber,Total,848
United Kingdom,34,2017,Total,Total,Yorkshire and The Humber,Total,836
United Kingdom,35,2017,Total,Total,Yorkshire and The Humber,Total,921
United Kingdom,36,2017,Total,Total,Yorkshire and The Humber,Total,877
United Kingdom,37,2017,Total,Total,Yorkshire and The Humber,Total,919
United Kingdom,38,2017,Total,Total,Yorkshire and The Humber,Total,957
United Kingdom,39,2017,Total,Total,Yorkshire and The Humber,Total,946
United Kingdom,40,2017,Total,Total,Yorkshire and The Humber,Total,1011
United Kingdom,41,2017,Total,Total,Yorkshire and The Humber,Total,1019
United Kingdom,42,2017,Total,Total,Yorkshire and The Humber,Total,903
United Kingdom,43,2017,Total,Total,Yorkshire and The Humber,Total,1006
United Kingdom,44,2017,Total,Total,Yorkshire and The Humber,Total,1042
United Kingdom,45,2017,Total,Total,Yorkshire and The Humber,Total,1027
United Kingdom,46,2017,Total,Total,Yorkshire and The Humber,Total,1089
United Kingdom,47,2017,Total,Total,Yorkshire and The Humber,Total,1045
United Kingdom,48,2017,Total,Total,Yorkshire and The Humber,Total,1013
United Kingdom,49,2017,Total,Total,Yorkshire and The Humber,Total,1048
United Kingdom,50,2017,Total,Total,Yorkshire and The Humber,Total,1181
United Kingdom,51,2017,Total,Total,Yorkshire and The Humber,Total,840
United Kingdom,0,2017,Total,Total,East Midlands,Total,1016
United Kingdom,1,2017,Total,Total,East Midlands,Total,1170
United Kingdom,2,2017,Total,Total,East Midlands,Total,1190
United Kingdom,3,2017,Total,Total,East Midlands,Total,1116
United Kingdom,4,2017,Total,Total,East Midlands,Total,1045
United Kingdom,5,2017,Total,Total,East Midlands,Total,1036
United Kingdom,6,2017,Total,Total,East Midlands,Total,964
United Kingdom,7,2017,Total,Total,East Midlands,Total,954
United Kingdom,8,2017,Total,Total,East Midlands,Total,963
United Kingdom,9,2017,Total,Total,East Midlands,Total,1038
United Kingdom,10,2017,Total,Total,East Midlands,Total,963
United Kingdom,11,2017,Total,Total,East Midlands,Total,947
United Kingdom,12,2017,Total,Total,East Midlands,Total,870
United Kingdom,13,2017,Total,Total,East Midlands,Total,835
United Kingdom,14,2017,Total,Total,East Midlands,Total,708
United Kingdom,15,2017,Total,Total,East Midlands,Total,812
United Kingdom,16,2017,Total,Total,East Midlands,Total,882
United Kingdom,17,2017,Total,Total,East Midlands,Total,803
United Kingdom,18,2017,Total,Total,East Midlands,Total,988
United Kingdom,19,2017,Total,Total,East Midlands,Total,817
United Kingdom,20,2017,Total,Total,East Midlands,Total,802
United Kingdom,21,2017,Total,Total,East Midlands,Total,726
United Kingdom,22,2017,Total,Total,East Midlands,Total,841
United Kingdom,23,2017,Total,Total,East Midlands,Total,819
United Kingdom,24,2017,Total,Total,East Midlands,Total,841
United Kingdom,25,2017,Total,Total,East Midlands,Total,804
United Kingdom,26,2017,Total,Total,East Midlands,Total,802
United Kingdom,27,2017,Total,Total,East Midlands,Total,862
United Kingdom,28,2017,Total,Total,East Midlands,Total,809
United Kingdom,29,2017,Total,Total,East Midlands,Total,738
United Kingdom,30,2017,Total,Total,East Midlands,Total,784
United Kingdom,31,2017,Total,Total,East Midlands,Total,772
United Kingdom,32,2017,Total,Total,East Midlands,Total,747
United Kingdom,33,2017,Total,Total,East Midlands,Total,783
United Kingdom,34,2017,Total,Total,East Midlands,Total,667
United Kingdom,35,2017,Total,Total,East Midlands,Total,808
United Kingdom,36,2017,Total,Total,East Midlands,Total,758
United Kingdom,37,2017,Total,Total,East Midlands,Total,814
United Kingdom,38,2017,Total,Total,East Midlands,Total,782
United Kingdom,39,2017,Total,Total,East Midlands,Total,818
United Kingdom,40,2017,Total,Total,East Midlands,Total,827
United Kingdom,41,2017,Total,Total,East Midlands,Total,806
United Kingdom,42,2017,Total,Total,East Midlands,Total,743
United Kingdom,43,2017,Total,Total,East Midlands,Total,850
United Kingdom,44,2017,Total,Total,East Midlands,Total,931
United Kingdom,45,2017,Total,Total,East Midlands,Total,898
United Kingdom,46,2017,Total,Total,East Midlands,Total,862
United Kingdom,47,2017,Total,Total,East Midlands,Total,878
United Kingdom,48,2017,Total,Total,East Midlands,Total,970
United Kingdom,49,2017,Total,Total,East Midlands,Total,971
United Kingdom,50,2017,Total,Total,East Midlands,Total,1039
United Kingdom,51,2017,Total,Total,East Midlands,Total,685
United Kingdom,0,2017,Total,Total,West Midlands,Total,1243
United Kingdom,1,2017,Total,Total,West Midlands,Total,1439
United Kingdom,2,2017,Total,Total,West Midlands,Total,1414
United Kingdom,3,2017,Total,Total,West Midlands,Total,1362
United Kingdom,4,2017,Total,Total,West Midlands,Total,1293
United Kingdom,5,2017,Total,Total,West Midlands,Total,1234
United Kingdom,6,2017,Total,Total,West Midlands,Total,1243
United Kingdom,7,2017,Total,Total,West Midlands,Total,1216
United Kingdom,8,2017,Total,Total,West Midlands,Total,1184
United Kingdom,9,2017,Total,Total,West Midlands,Total,1163
United Kingdom,10,2017,Total,Total,West Midlands,Total,1140
United Kingdom,11,2017,Total,Total,West Midlands,Total,1034
United Kingdom,12,2017,Total,Total,West Midlands,Total,1024
United Kingdom,13,2017,Total,Total,West Midlands,Total,1048
United Kingdom,14,2017,Total,Total,West Midlands,Total,868
United Kingdom,15,2017,Total,Total,West Midlands,Total,978
United Kingdom,16,2017,Total,Total,West Midlands,Total,1125
United Kingdom,17,2017,Total,Total,West Midlands,Total,902
United Kingdom,18,2017,Total,Total,West Midlands,Total,1059
United Kingdom,19,2017,Total,Total,West Midlands,Total,1079
United Kingdom,20,2017,Total,Total,West Midlands,Total,1088
United Kingdom,21,2017,Total,Total,West Midlands,Total,849
United Kingdom,22,2017,Total,Total,West Midlands,Total,1060
United Kingdom,23,2017,Total,Total,West Midlands,Total,1016
United Kingdom,24,2017,Total,Total,West Midlands,Total,991
United Kingdom,25,2017,Total,Total,West Midlands,Total,996
United Kingdom,26,2017,Total,Total,West Midlands,Total,985
United Kingdom,27,2017,Total,Total,West Midlands,Total,973
United Kingdom,28,2017,Total,Total,West Midlands,Total,947
United Kingdom,29,2017,Total,Total,West Midlands,Total,941
United Kingdom,30,2017,Total,Total,West Midlands,Total,911
United Kingdom,31,2017,Total,Total,West Midlands,Total,943
United Kingdom,32,2017,Total,Total,West Midlands,Total,936
United Kingdom,33,2017,Total,Total,West Midlands,Total,966
United Kingdom,34,2017,Total,Total,West Midlands,Total,780
United Kingdom,35,2017,Total,Total,West Midlands,Total,1017
United Kingdom,36,2017,Total,Total,West Midlands,Total,1001
United Kingdom,37,2017,Total,Total,West Midlands,Total,978
United Kingdom,38,2017,Total,Total,West Midlands,Total,990
United Kingdom,39,2017,Total,Total,West Midlands,Total,1003
United Kingdom,40,2017,Total,Total,West Midlands,Total,1001
United Kingdom,41,2017,Total,Total,West Midlands,Total,997
United Kingdom,42,2017,Total,Total,West Midlands,Total,1058
United Kingdom,43,2017,Total,Total,West Midlands,Total,1014
United Kingdom,44,2017,Total,Total,West Midlands,Total,1117
United Kingdom,45,2017,Total,Total,West Midlands,Total,1096
United Kingdom,46,2017,Total,Total,West Midlands,Total,1080
United Kingdom,47,2017,Total,Total,West Midlands,Total,1065
United Kingdom,48,2017,Total,Total,West Midlands,Total,1066
United Kingdom,49,2017,Total,Total,West Midlands,Total,1128
United Kingdom,50,2017,Total,Total,West Midlands,Total,1318
United Kingdom,51,2017,Total,Total,West Midlands,Total,844
United Kingdom,0,2017,Total,Total,East,Total,1187
United Kingdom,1,2017,Total,Total,East,Total,1450
United Kingdom,2,2017,Total,Total,East,Total,1484
United Kingdom,3,2017,Total,Total,East,Total,1488
United Kingdom,4,2017,Total,Total,East,Total,1384
United Kingdom,5,2017,Total,Total,East,Total,1411
United Kingdom,6,2017,Total,Total,East,Total,1253
United Kingdom,7,2017,Total,Total,East,Total,1327
United Kingdom,8,2017,Total,Total,East,Total,1328
United Kingdom,9,2017,Total,Total,East,Total,1230
United Kingdom,10,2017,Total,Total,East,Total,1150
United Kingdom,11,2017,Total,Total,East,Total,1134
United Kingdom,12,2017,Total,Total,East,Total,1109
United Kingdom,13,2017,Total,Total,East,Total,1056
United Kingdom,14,2017,Total,Total,East,Total,918
United Kingdom,15,2017,Total,Total,East,Total,996
United Kingdom,16,2017,Total,Total,East,Total,1137
United Kingdom,17,2017,Total,Total,East,Total,956
United Kingdom,18,2017,Total,Total,East,Total,1153
United Kingdom,19,2017,Total,Total,East,Total,1124
United Kingdom,20,2017,Total,Total,East,Total,1118
United Kingdom,21,2017,Total,Total,East,Total,813
United Kingdom,22,2017,Total,Total,East,Total,1016
United Kingdom,23,2017,Total,Total,East,Total,990
United Kingdom,24,2017,Total,Total,East,Total,991
United Kingdom,25,2017,Total,Total,East,Total,1028
United Kingdom,26,2017,Total,Total,East,Total,1010
United Kingdom,27,2017,Total,Total,East,Total,1005
United Kingdom,28,2017,Total,Total,East,Total,970
United Kingdom,29,2017,Total,Total,East,Total,949
United Kingdom,30,2017,Total,Total,East,Total,955
United Kingdom,31,2017,Total,Total,East,Total,1005
United Kingdom,32,2017,Total,Total,East,Total,1018
United Kingdom,33,2017,Total,Total,East,Total,1002
United Kingdom,34,2017,Total,Total,East,Total,853
United Kingdom,35,2017,Total,Total,East,Total,1066
United Kingdom,36,2017,Total,Total,East,Total,990
United Kingdom,37,2017,Total,Total,East,Total,1096
United Kingdom,38,2017,Total,Total,East,Total,1071
United Kingdom,39,2017,Total,Total,East,Total,1057
United Kingdom,40,2017,Total,Total,East,Total,1085
United Kingdom,41,2017,Total,Total,East,Total,1056
United Kingdom,42,2017,Total,Total,East,Total,1037
United Kingdom,43,2017,Total,Total,East,Total,1129
United Kingdom,44,2017,Total,Total,East,Total,1132
United Kingdom,45,2017,Total,Total,East,Total,1091
United Kingdom,46,2017,Total,Total,East,Total,1148
United Kingdom,47,2017,Total,Total,East,Total,1168
United Kingdom,48,2017,Total,Total,East,Total,1139
United Kingdom,49,2017,Total,Total,East,Total,1226
United Kingdom,50,2017,Total,Total,East,Total,1322
United Kingdom,51,2017,Total,Total,East,Total,878
United Kingdom,0,2017,Total,Total,London,Total,1173
United Kingdom,1,2017,Total,Total,London,Total,1296
United Kingdom,2,2017,Total,Total,London,Total,1276
United Kingdom,3,2017,Total,Total,London,Total,1198
United Kingdom,4,2017,Total,Total,London,Total,1210
United Kingdom,5,2017,Total,Total,London,Total,1161
United Kingdom,6,2017,Total,Total,London,Total,1095
United Kingdom,7,2017,Total,Total,London,Total,1114
United Kingdom,8,2017,Total,Total,London,Total,930
United Kingdom,9,2017,Total,Total,London,Total,969
United Kingdom,10,2017,Total,Total,London,Total,946
United Kingdom,11,2017,Total,Total,London,Total,930
United Kingdom,12,2017,Total,Total,London,Total,888
United Kingdom,13,2017,Total,Total,London,Total,905
United Kingdom,14,2017,Total,Total,London,Total,801
United Kingdom,15,2017,Total,Total,London,Total,896
United Kingdom,16,2017,Total,Total,London,Total,1053
United Kingdom,17,2017,Total,Total,London,Total,804
United Kingdom,18,2017,Total,Total,London,Total,970
United Kingdom,19,2017,Total,Total,London,Total,914
United Kingdom,20,2017,Total,Total,London,Total,953
United Kingdom,21,2017,Total,Total,London,Total,787
United Kingdom,22,2017,Total,Total,London,Total,876
United Kingdom,23,2017,Total,Total,London,Total,829
United Kingdom,24,2017,Total,Total,London,Total,902
United Kingdom,25,2017,Total,Total,London,Total,903
United Kingdom,26,2017,Total,Total,London,Total,820
United Kingdom,27,2017,Total,Total,London,Total,843
United Kingdom,28,2017,Total,Total,London,Total,867
United Kingdom,29,2017,Total,Total,London,Total,783
United Kingdom,30,2017,Total,Total,London,Total,792
United Kingdom,31,2017,Total,Total,London,Total,858
United Kingdom,32,2017,Total,Total,London,Total,929
United Kingdom,33,2017,Total,Total,London,Total,907
United Kingdom,34,2017,Total,Total,London,Total,766
United Kingdom,35,2017,Total,Total,London,Total,866
United Kingdom,36,2017,Total,Total,London,Total,871
United Kingdom,37,2017,Total,Total,London,Total,900
United Kingdom,38,2017,Total,Total,London,Total,882
United Kingdom,39,2017,Total,Total,London,Total,923
United Kingdom,40,2017,Total,Total,London,Total,928
United Kingdom,41,2017,Total,Total,London,Total,934
United Kingdom,42,2017,Total,Total,London,Total,931
United Kingdom,43,2017,Total,Total,London,Total,897
United Kingdom,44,2017,Total,Total,London,Total,931
United Kingdom,45,2017,Total,Total,London,Total,949
United Kingdom,46,2017,Total,Total,London,Total,1038
United Kingdom,47,2017,Total,Total,London,Total,972
United Kingdom,48,2017,Total,Total,London,Total,1008
United Kingdom,49,2017,Total,Total,London,Total,1042
United Kingdom,50,2017,Total,Total,London,Total,1153
United Kingdom,51,2017,Total,Total,London,Total,814
United Kingdom,0,2017,Total,Total,South East,Total,1899
United Kingdom,1,2017,Total,Total,South East,Total,2161
United Kingdom,2,2017,Total,Total,South East,Total,2195
United Kingdom,3,2017,Total,Total,South East,Total,1999
United Kingdom,4,2017,Total,Total,South East,Total,1920
United Kingdom,5,2017,Total,Total,South East,Total,1916
United Kingdom,6,2017,Total,Total,South East,Total,1847
United Kingdom,7,2017,Total,Total,South East,Total,1834
United Kingdom,8,2017,Total,Total,South East,Total,1673
United Kingdom,9,2017,Total,Total,South East,Total,1738
United Kingdom,10,2017,Total,Total,South East,Total,1593
United Kingdom,11,2017,Total,Total,South East,Total,1557
United Kingdom,12,2017,Total,Total,South East,Total,1520
United Kingdom,13,2017,Total,Total,South East,Total,1522
United Kingdom,14,2017,Total,Total,South East,Total,1316
United Kingdom,15,2017,Total,Total,South East,Total,1409
United Kingdom,16,2017,Total,Total,South East,Total,1678
United Kingdom,17,2017,Total,Total,South East,Total,1356
United Kingdom,18,2017,Total,Total,South East,Total,1685
United Kingdom,19,2017,Total,Total,South East,Total,1639
United Kingdom,20,2017,Total,Total,South East,Total,1526
United Kingdom,21,2017,Total,Total,South East,Total,1217
United Kingdom,22,2017,Total,Total,South East,Total,1527
United Kingdom,23,2017,Total,Total,South East,Total,1380
United Kingdom,24,2017,Total,Total,South East,Total,1473
United Kingdom,25,2017,Total,Total,South East,Total,1456
United Kingdom,26,2017,Total,Total,South East,Total,1395
United Kingdom,27,2017,Total,Total,South East,Total,1393
United Kingdom,28,2017,Total,Total,South East,Total,1389
United Kingdom,29,2017,Total,Total,South East,Total,1381
