"ID";"Sex";"Age31December";"Periods";"Deaths_1"
"13758";"4000   ";"53950";"1996W145";"367"
"13759";"4000   ";"53950";"1996W146";"407"
"13760";"4000   ";"53950";"1996W147";"400"
"13761";"4000   ";"53950";"1996W148";"365"
"13762";"4000   ";"53950";"1996W149";"411"
"13763";"4000   ";"53950";"1996W150";"385"
"13764";"4000   ";"53950";"1996W151";"391"
"13765";"4000   ";"53950";"1996W152";"446"
"13766";"4000   ";"53950";"1996W153";"129"
"13767";"4000   ";"53950";"1996JJ00";"19444"
"13768";"4000   ";"53950";"1997W101";"287"
"13769";"4000   ";"53950";"1997W102";"440"
"13770";"4000   ";"53950";"1997W103";"433"
"13771";"4000   ";"53950";"1997W104";"412"
"13772";"4000   ";"53950";"1997W105";"425"
"13773";"4000   ";"53950";"1997W106";"411"
"13774";"4000   ";"53950";"1997W107";"370"
"13775";"4000   ";"53950";"1997W108";"377"
"13776";"4000   ";"53950";"1997W109";"384"
"13777";"4000   ";"53950";"1997W110";"388"
"13778";"4000   ";"53950";"1997W111";"373"
"13779";"4000   ";"53950";"1997W112";"379"
"13780";"4000   ";"53950";"1997W113";"348"
"13781";"4000   ";"53950";"1997W114";"360"
"13782";"4000   ";"53950";"1997W115";"350"
"13783";"4000   ";"53950";"1997W116";"338"
"13784";"4000   ";"53950";"1997W117";"382"
"13785";"4000   ";"53950";"1997W118";"369"
"13786";"4000   ";"53950";"1997W119";"326"
"13787";"4000   ";"53950";"1997W120";"340"
"13788";"4000   ";"53950";"1997W121";"341"
"13789";"4000   ";"53950";"1997W122";"323"
"13790";"4000   ";"53950";"1997W123";"357"
"13791";"4000   ";"53950";"1997W124";"358"
"13792";"4000   ";"53950";"1997W125";"358"
"13793";"4000   ";"53950";"1997W126";"375"
"13794";"4000   ";"53950";"1997W127";"353"
"13795";"4000   ";"53950";"1997W128";"369"
"13796";"4000   ";"53950";"1997W129";"317"
"13797";"4000   ";"53950";"1997W130";"345"
"13798";"4000   ";"53950";"1997W131";"336"
"13799";"4000   ";"53950";"1997W132";"328"
"13800";"4000   ";"53950";"1997W133";"379"
"13801";"4000   ";"53950";"1997W134";"405"
"13802";"4000   ";"53950";"1997W135";"344"
"13803";"4000   ";"53950";"1997W136";"328"
"13804";"4000   ";"53950";"1997W137";"387"
"13805";"4000   ";"53950";"1997W138";"355"
"13806";"4000   ";"53950";"1997W139";"388"
"13807";"4000   ";"53950";"1997W140";"361"
"13808";"4000   ";"53950";"1997W141";"355"
"13809";"4000   ";"53950";"1997W142";"338"
"13810";"4000   ";"53950";"1997W143";"377"
"13811";"4000   ";"53950";"1997W144";"361"
"13812";"4000   ";"53950";"1997W145";"368"
"13813";"4000   ";"53950";"1997W146";"356"
"13814";"4000   ";"53950";"1997W147";"349"
"13815";"4000   ";"53950";"1997W148";"369"
"13816";"4000   ";"53950";"1997W149";"369"
"13817";"4000   ";"53950";"1997W150";"357"
"13818";"4000   ";"53950";"1997W151";"419"
"13819";"4000   ";"53950";"1997W152";"411"
"13820";"4000   ";"53950";"1997W153";"168"
"13821";"4000   ";"53950";"1997JJ00";"19196"
"13822";"4000   ";"53950";"1998W101";"221"
"13823";"4000   ";"53950";"1998W102";"310"
"13824";"4000   ";"53950";"1998W103";"337"
"13825";"4000   ";"53950";"1998W104";"354"
"13826";"4000   ";"53950";"1998W105";"372"
"13827";"4000   ";"53950";"1998W106";"392"
"13828";"4000   ";"53950";"1998W107";"356"
"13829";"4000   ";"53950";"1998W108";"359"
"13830";"4000   ";"53950";"1998W109";"363"
"13831";"4000   ";"53950";"1998W110";"394"
"13832";"4000   ";"53950";"1998W111";"378"
"13833";"4000   ";"53950";"1998W112";"440"
"13834";"4000   ";"53950";"1998W113";"429"
"13835";"4000   ";"53950";"1998W114";"425"
"13836";"4000   ";"53950";"1998W115";"406"
"13837";"4000   ";"53950";"1998W116";"412"
"13838";"4000   ";"53950";"1998W117";"380"
"13839";"4000   ";"53950";"1998W118";"363"
"13840";"4000   ";"53950";"1998W119";"350"
"13841";"4000   ";"53950";"1998W120";"410"
"13842";"4000   ";"53950";"1998W121";"335"
"13843";"4000   ";"53950";"1998W122";"375"
"13844";"4000   ";"53950";"1998W123";"322"
"13845";"4000   ";"53950";"1998W124";"303"
"13846";"4000   ";"53950";"1998W125";"365"
"13847";"4000   ";"53950";"1998W126";"356"
"13848";"4000   ";"53950";"1998W127";"350"
"13849";"4000   ";"53950";"1998W128";"321"
"13850";"4000   ";"53950";"1998W129";"352"
"13851";"4000   ";"53950";"1998W130";"376"
"13852";"4000   ";"53950";"1998W131";"325"
"13853";"4000   ";"53950";"1998W132";"348"
"13854";"4000   ";"53950";"1998W133";"354"
"13855";"4000   ";"53950";"1998W134";"350"
"13856";"4000   ";"53950";"1998W135";"330"
"13857";"4000   ";"53950";"1998W136";"350"
"13858";"4000   ";"53950";"1998W137";"367"
"13859";"4000   ";"53950";"1998W138";"390"
"13860";"4000   ";"53950";"1998W139";"365"
"13861";"4000   ";"53950";"1998W140";"322"
"13862";"4000   ";"53950";"1998W141";"349"
"13863";"4000   ";"53950";"1998W142";"352"
"13864";"4000   ";"53950";"1998W143";"371"
"13865";"4000   ";"53950";"1998W144";"342"
"13866";"4000   ";"53950";"1998W145";"395"
"13867";"4000   ";"53950";"1998W146";"394"
"13868";"4000   ";"53950";"1998W147";"398"
"13869";"4000   ";"53950";"1998W148";"404"
"13870";"4000   ";"53950";"1998W149";"406"
"13871";"4000   ";"53950";"1998W150";"423"
"13872";"4000   ";"53950";"1998W151";"420"
"13873";"4000   ";"53950";"1998W152";"415"
"13874";"4000   ";"53950";"1998W153";"245"
"13875";"4000   ";"53950";"1998JJ00";"19321"
"13876";"4000   ";"53950";"1999X000";"168"
"13877";"4000   ";"53950";"1999W101";"395"
"13878";"4000   ";"53950";"1999W102";"402"
"13879";"4000   ";"53950";"1999W103";"406"
"13880";"4000   ";"53950";"1999W104";"404"
"13881";"4000   ";"53950";"1999W105";"415"
"13882";"4000   ";"53950";"1999W106";"434"
"13883";"4000   ";"53950";"1999W107";"471"
"13884";"4000   ";"53950";"1999W108";"394"
"13885";"4000   ";"53950";"1999W109";"457"
"13886";"4000   ";"53950";"1999W110";"422"
"13887";"4000   ";"53950";"1999W111";"357"
"13888";"4000   ";"53950";"1999W112";"395"
"13889";"4000   ";"53950";"1999W113";"349"
"13890";"4000   ";"53950";"1999W114";"369"
"13891";"4000   ";"53950";"1999W115";"359"
"13892";"4000   ";"53950";"1999W116";"381"
"13893";"4000   ";"53950";"1999W117";"357"
"13894";"4000   ";"53950";"1999W118";"384"
"13895";"4000   ";"53950";"1999W119";"336"
"13896";"4000   ";"53950";"1999W120";"367"
"13897";"4000   ";"53950";"1999W121";"377"
"13898";"4000   ";"53950";"1999W122";"349"
"13899";"4000   ";"53950";"1999W123";"383"
"13900";"4000   ";"53950";"1999W124";"389"
"13901";"4000   ";"53950";"1999W125";"353"
"13902";"4000   ";"53950";"1999W126";"381"
"13903";"4000   ";"53950";"1999W127";"334"
"13904";"4000   ";"53950";"1999W128";"349"
"13905";"4000   ";"53950";"1999W129";"360"
"13906";"4000   ";"53950";"1999W130";"348"
"13907";"4000   ";"53950";"1999W131";"394"
"13908";"4000   ";"53950";"1999W132";"326"
"13909";"4000   ";"53950";"1999W133";"341"
"13910";"4000   ";"53950";"1999W134";"346"
"13911";"4000   ";"53950";"1999W135";"360"
"13912";"4000   ";"53950";"1999W136";"353"
"13913";"4000   ";"53950";"1999W137";"348"
"13914";"4000   ";"53950";"1999W138";"354"
"13915";"4000   ";"53950";"1999W139";"411"
"13916";"4000   ";"53950";"1999W140";"361"
"13917";"4000   ";"53950";"1999W141";"367"
"13918";"4000   ";"53950";"1999W142";"397"
"13919";"4000   ";"53950";"1999W143";"394"
"13920";"4000   ";"53950";"1999W144";"407"
"13921";"4000   ";"53950";"1999W145";"357"
"13922";"4000   ";"53950";"1999W146";"400"
"13923";"4000   ";"53950";"1999W147";"373"
"13924";"4000   ";"53950";"1999W148";"403"
"13925";"4000   ";"53950";"1999W149";"379"
"13926";"4000   ";"53950";"1999W150";"452"
"13927";"4000   ";"53950";"1999W151";"436"
"13928";"4000   ";"53950";"1999W152";"358"
"13929";"4000   ";"53950";"1999JJ00";"19962"
"13930";"4000   ";"53950";"2000X000";"123"
"13931";"4000   ";"53950";"2000W101";"435"
"13932";"4000   ";"53950";"2000W102";"468"
"13933";"4000   ";"53950";"2000W103";"415"
"13934";"4000   ";"53950";"2000W104";"406"
"13935";"4000   ";"53950";"2000W105";"398"
"13936";"4000   ";"53950";"2000W106";"392"
"13937";"4000   ";"53950";"2000W107";"397"
"13938";"4000   ";"53950";"2000W108";"363"
"13939";"4000   ";"53950";"2000W109";"369"
"13940";"4000   ";"53950";"2000W110";"367"
"13941";"4000   ";"53950";"2000W111";"365"
"13942";"4000   ";"53950";"2000W112";"331"
"13943";"4000   ";"53950";"2000W113";"340"
"13944";"4000   ";"53950";"2000W114";"354"
"13945";"4000   ";"53950";"2000W115";"371"
"13946";"4000   ";"53950";"2000W116";"373"
"13947";"4000   ";"53950";"2000W117";"374"
"13948";"4000   ";"53950";"2000W118";"359"
"13949";"4000   ";"53950";"2000W119";"373"
"13950";"4000   ";"53950";"2000W120";"376"
"13951";"4000   ";"53950";"2000W121";"337"
"13952";"4000   ";"53950";"2000W122";"355"
"13953";"4000   ";"53950";"2000W123";"328"
"13954";"4000   ";"53950";"2000W124";"314"
"13955";"4000   ";"53950";"2000W125";"416"
"13956";"4000   ";"53950";"2000W126";"352"
"13957";"4000   ";"53950";"2000W127";"367"
"13958";"4000   ";"53950";"2000W128";"390"
"13959";"4000   ";"53950";"2000W129";"332"
"13960";"4000   ";"53950";"2000W130";"364"
"13961";"4000   ";"53950";"2000W131";"364"
"13962";"4000   ";"53950";"2000W132";"357"
"13963";"4000   ";"53950";"2000W133";"329"
"13964";"4000   ";"53950";"2000W134";"335"
"13965";"4000   ";"53950";"2000W135";"337"
"13966";"4000   ";"53950";"2000W136";"347"
"13967";"4000   ";"53950";"2000W137";"362"
"13968";"4000   ";"53950";"2000W138";"375"
"13969";"4000   ";"53950";"2000W139";"375"
"13970";"4000   ";"53950";"2000W140";"368"
"13971";"4000   ";"53950";"2000W141";"381"
"13972";"4000   ";"53950";"2000W142";"368"
"13973";"4000   ";"53950";"2000W143";"355"
"13974";"4000   ";"53950";"2000W144";"388"
"13975";"4000   ";"53950";"2000W145";"342"
"13976";"4000   ";"53950";"2000W146";"340"
"13977";"4000   ";"53950";"2000W147";"397"
"13978";"4000   ";"53950";"2000W148";"413"
"13979";"4000   ";"53950";"2000W149";"392"
"13980";"4000   ";"53950";"2000W150";"396"
"13981";"4000   ";"53950";"2000W151";"398"
"13982";"4000   ";"53950";"2000W152";"427"
"13983";"4000   ";"53950";"2000JJ00";"19450"
"13984";"4000   ";"53950";"2001W101";"406"
"13985";"4000   ";"53950";"2001W102";"393"
"13986";"4000   ";"53950";"2001W103";"372"
"13987";"4000   ";"53950";"2001W104";"408"
"13988";"4000   ";"53950";"2001W105";"394"
"13989";"4000   ";"53950";"2001W106";"395"
"13990";"4000   ";"53950";"2001W107";"390"
"13991";"4000   ";"53950";"2001W108";"374"
"13992";"4000   ";"53950";"2001W109";"341"
"13993";"4000   ";"53950";"2001W110";"432"
"13994";"4000   ";"53950";"2001W111";"386"
"13995";"4000   ";"53950";"2001W112";"360"
"13996";"4000   ";"53950";"2001W113";"344"
"13997";"4000   ";"53950";"2001W114";"387"
"13998";"4000   ";"53950";"2001W115";"350"
"13999";"4000   ";"53950";"2001W116";"359"
"14000";"4000   ";"53950";"2001W117";"346"
"14001";"4000   ";"53950";"2001W118";"359"
"14002";"4000   ";"53950";"2001W119";"346"
"14003";"4000   ";"53950";"2001W120";"358"
"14004";"4000   ";"53950";"2001W121";"360"
"14005";"4000   ";"53950";"2001W122";"359"
"14006";"4000   ";"53950";"2001W123";"351"
"14007";"4000   ";"53950";"2001W124";"370"
"14008";"4000   ";"53950";"2001W125";"346"
"14009";"4000   ";"53950";"2001W126";"373"
"14010";"4000   ";"53950";"2001W127";"366"
"14011";"4000   ";"53950";"2001W128";"351"
"14012";"4000   ";"53950";"2001W129";"332"
"14013";"4000   ";"53950";"2001W130";"352"
"14014";"4000   ";"53950";"2001W131";"318"
"14015";"4000   ";"53950";"2001W132";"357"
"14016";"4000   ";"53950";"2001W133";"342"
"14017";"4000   ";"53950";"2001W134";"379"
"14018";"4000   ";"53950";"2001W135";"346"
"14019";"4000   ";"53950";"2001W136";"354"
"14020";"4000   ";"53950";"2001W137";"348"
"14021";"4000   ";"53950";"2001W138";"363"
"14022";"4000   ";"53950";"2001W139";"387"
"14023";"4000   ";"53950";"2001W140";"373"
"14024";"4000   ";"53950";"2001W141";"371"
"14025";"4000   ";"53950";"2001W142";"415"
"14026";"4000   ";"53950";"2001W143";"337"
"14027";"4000   ";"53950";"2001W144";"347"
"14028";"4000   ";"53950";"2001W145";"368"
"14029";"4000   ";"53950";"2001W146";"382"
"14030";"4000   ";"53950";"2001W147";"391"
"14031";"4000   ";"53950";"2001W148";"411"
"14032";"4000   ";"53950";"2001W149";"404"
"14033";"4000   ";"53950";"2001W150";"399"
"14034";"4000   ";"53950";"2001W151";"474"
"14035";"4000   ";"53950";"2001W152";"398"
"14036";"4000   ";"53950";"2001W153";"75"
"14037";"4000   ";"53950";"2001JJ00";"19399"
"14038";"4000   ";"53950";"2002W101";"319"
"14039";"4000   ";"53950";"2002W102";"432"
"14040";"4000   ";"53950";"2002W103";"448"
"14041";"4000   ";"53950";"2002W104";"373"
"14042";"4000   ";"53950";"2002W105";"364"
"14043";"4000   ";"53950";"2002W106";"351"
"14044";"4000   ";"53950";"2002W107";"355"
"14045";"4000   ";"53950";"2002W108";"355"
"14046";"4000   ";"53950";"2002W109";"457"
"14047";"4000   ";"53950";"2002W110";"440"
"14048";"4000   ";"53950";"2002W111";"393"
"14049";"4000   ";"53950";"2002W112";"382"
"14050";"4000   ";"53950";"2002W113";"391"
"14051";"4000   ";"53950";"2002W114";"345"
"14052";"4000   ";"53950";"2002W115";"391"
"14053";"4000   ";"53950";"2002W116";"355"
"14054";"4000   ";"53950";"2002W117";"379"
"14055";"4000   ";"53950";"2002W118";"336"
"14056";"4000   ";"53950";"2002W119";"353"
"14057";"4000   ";"53950";"2002W120";"363"
"14058";"4000   ";"53950";"2002W121";"366"
"14059";"4000   ";"53950";"2002W122";"358"
"14060";"4000   ";"53950";"2002W123";"356"
"14061";"4000   ";"53950";"2002W124";"373"
"14062";"4000   ";"53950";"2002W125";"342"
"14063";"4000   ";"53950";"2002W126";"348"
"14064";"4000   ";"53950";"2002W127";"354"
"14065";"4000   ";"53950";"2002W128";"343"
"14066";"4000   ";"53950";"2002W129";"314"
"14067";"4000   ";"53950";"2002W130";"371"
"14068";"4000   ";"53950";"2002W131";"375"
"14069";"4000   ";"53950";"2002W132";"309"
"14070";"4000   ";"53950";"2002W133";"313"
"14071";"4000   ";"53950";"2002W134";"383"
"14072";"4000   ";"53950";"2002W135";"319"
"14073";"4000   ";"53950";"2002W136";"376"
"14074";"4000   ";"53950";"2002W137";"344"
"14075";"4000   ";"53950";"2002W138";"309"
"14076";"4000   ";"53950";"2002W139";"343"
"14077";"4000   ";"53950";"2002W140";"335"
"14078";"4000   ";"53950";"2002W141";"333"
"14079";"4000   ";"53950";"2002W142";"380"
"14080";"4000   ";"53950";"2002W143";"402"
"14081";"4000   ";"53950";"2002W144";"402"
"14082";"4000   ";"53950";"2002W145";"379"
"14083";"4000   ";"53950";"2002W146";"371"
"14084";"4000   ";"53950";"2002W147";"397"
"14085";"4000   ";"53950";"2002W148";"351"
"14086";"4000   ";"53950";"2002W149";"369"
"14087";"4000   ";"53950";"2002W150";"408"
"14088";"4000   ";"53950";"2002W151";"412"
"14089";"4000   ";"53950";"2002W152";"438"
"14090";"4000   ";"53950";"2002W153";"127"
"14091";"4000   ";"53950";"2002JJ00";"19282"
"14092";"4000   ";"53950";"2003W101";"269"
"14093";"4000   ";"53950";"2003W102";"372"
"14094";"4000   ";"53950";"2003W103";"366"
"14095";"4000   ";"53950";"2003W104";"382"
"14096";"4000   ";"53950";"2003W105";"375"
"14097";"4000   ";"53950";"2003W106";"348"
"14098";"4000   ";"53950";"2003W107";"391"
"14099";"4000   ";"53950";"2003W108";"381"
"14100";"4000   ";"53950";"2003W109";"403"
"14101";"4000   ";"53950";"2003W110";"403"
"14102";"4000   ";"53950";"2003W111";"389"
"14103";"4000   ";"53950";"2003W112";"367"
"14104";"4000   ";"53950";"2003W113";"394"
"14105";"4000   ";"53950";"2003W114";"385"
"14106";"4000   ";"53950";"2003W115";"360"
"14107";"4000   ";"53950";"2003W116";"349"
"14108";"4000   ";"53950";"2003W117";"357"
"14109";"4000   ";"53950";"2003W118";"338"
"14110";"4000   ";"53950";"2003W119";"342"
"14111";"4000   ";"53950";"2003W120";"322"
"14112";"4000   ";"53950";"2003W121";"363"
"14113";"4000   ";"53950";"2003W122";"354"
"14114";"4000   ";"53950";"2003W123";"369"
"14115";"4000   ";"53950";"2003W124";"311"
"14116";"4000   ";"53950";"2003W125";"346"
"14117";"4000   ";"53950";"2003W126";"313"
"14118";"4000   ";"53950";"2003W127";"307"
"14119";"4000   ";"53950";"2003W128";"320"
"14120";"4000   ";"53950";"2003W129";"364"
"14121";"4000   ";"53950";"2003W130";"339"
"14122";"4000   ";"53950";"2003W131";"340"
"14123";"4000   ";"53950";"2003W132";"343"
"14124";"4000   ";"53950";"2003W133";"396"
"14125";"4000   ";"53950";"2003W134";"353"
"14126";"4000   ";"53950";"2003W135";"317"
"14127";"4000   ";"53950";"2003W136";"347"
"14128";"4000   ";"53950";"2003W137";"349"
"14129";"4000   ";"53950";"2003W138";"342"
"14130";"4000   ";"53950";"2003W139";"343"
"14131";"4000   ";"53950";"2003W140";"285"
"14132";"4000   ";"53950";"2003W141";"337"
"14133";"4000   ";"53950";"2003W142";"368"
"14134";"4000   ";"53950";"2003W143";"344"
"14135";"4000   ";"53950";"2003W144";"341"
"14136";"4000   ";"53950";"2003W145";"390"
"14137";"4000   ";"53950";"2003W146";"363"
"14138";"4000   ";"53950";"2003W147";"358"
"14139";"4000   ";"53950";"2003W148";"344"
"14140";"4000   ";"53950";"2003W149";"363"
"14141";"4000   ";"53950";"2003W150";"376"
"14142";"4000   ";"53950";"2003W151";"424"
"14143";"4000   ";"53950";"2003W152";"441"
"14144";"4000   ";"53950";"2003W153";"189"
"14145";"4000   ";"53950";"2003JJ00";"18732"
"14146";"4000   ";"53950";"2004W101";"233"
"14147";"4000   ";"53950";"2004W102";"414"
"14148";"4000   ";"53950";"2004W103";"362"
"14149";"4000   ";"53950";"2004W104";"380"
"14150";"4000   ";"53950";"2004W105";"369"
"14151";"4000   ";"53950";"2004W106";"340"
"14152";"4000   ";"53950";"2004W107";"293"
"14153";"4000   ";"53950";"2004W108";"335"
"14154";"4000   ";"53950";"2004W109";"339"
"14155";"4000   ";"53950";"2004W110";"340"
"14156";"4000   ";"53950";"2004W111";"319"
"14157";"4000   ";"53950";"2004W112";"340"
"14158";"4000   ";"53950";"2004W113";"319"
"14159";"4000   ";"53950";"2004W114";"353"
"14160";"4000   ";"53950";"2004W115";"321"
"14161";"4000   ";"53950";"2004W116";"339"
"14162";"4000   ";"53950";"2004W117";"311"
"14163";"4000   ";"53950";"2004W118";"357"
"14164";"4000   ";"53950";"2004W119";"346"
"14165";"4000   ";"53950";"2004W120";"334"
"14166";"4000   ";"53950";"2004W121";"314"
"14167";"4000   ";"53950";"2004W122";"328"
"14168";"4000   ";"53950";"2004W123";"329"
"14169";"4000   ";"53950";"2004W124";"363"
"14170";"4000   ";"53950";"2004W125";"312"
"14171";"4000   ";"53950";"2004W126";"320"
"14172";"4000   ";"53950";"2004W127";"335"
"14173";"4000   ";"53950";"2004W128";"329"
"14174";"4000   ";"53950";"2004W129";"339"
"14175";"4000   ";"53950";"2004W130";"330"
"14176";"4000   ";"53950";"2004W131";"342"
"14177";"4000   ";"53950";"2004W132";"356"
"14178";"4000   ";"53950";"2004W133";"327"
"14179";"4000   ";"53950";"2004W134";"312"
"14180";"4000   ";"53950";"2004W135";"308"
"14181";"4000   ";"53950";"2004W136";"308"
"14182";"4000   ";"53950";"2004W137";"316"
"14183";"4000   ";"53950";"2004W138";"329"
"14184";"4000   ";"53950";"2004W139";"319"
"14185";"4000   ";"53950";"2004W140";"335"
"14186";"4000   ";"53950";"2004W141";"307"
"14187";"4000   ";"53950";"2004W142";"343"
"14188";"4000   ";"53950";"2004W143";"314"
"14189";"4000   ";"53950";"2004W144";"363"
"14190";"4000   ";"53950";"2004W145";"333"
"14191";"4000   ";"53950";"2004W146";"366"
"14192";"4000   ";"53950";"2004W147";"362"
"14193";"4000   ";"53950";"2004W148";"338"
"14194";"4000   ";"53950";"2004W149";"333"
"14195";"4000   ";"53950";"2004W150";"349"
"14196";"4000   ";"53950";"2004W151";"338"
"14197";"4000   ";"53950";"2004W152";"397"
"14198";"4000   ";"53950";"2004W153";"285"
"14199";"4000   ";"53950";"2004JJ00";"17723"
"14200";"4000   ";"53950";"2005X000";"96"
"14201";"4000   ";"53950";"2005W101";"344"
"14202";"4000   ";"53950";"2005W102";"341"
"14203";"4000   ";"53950";"2005W103";"330"
"14204";"4000   ";"53950";"2005W104";"339"
"14205";"4000   ";"53950";"2005W105";"367"
"14206";"4000   ";"53950";"2005W106";"390"
"14207";"4000   ";"53950";"2005W107";"400"
"14208";"4000   ";"53950";"2005W108";"362"
"14209";"4000   ";"53950";"2005W109";"376"
"14210";"4000   ";"53950";"2005W110";"360"
"14211";"4000   ";"53950";"2005W111";"402"
"14212";"4000   ";"53950";"2005W112";"340"
"14213";"4000   ";"53950";"2005W113";"336"
"14214";"4000   ";"53950";"2005W114";"338"
"14215";"4000   ";"53950";"2005W115";"292"
"14216";"4000   ";"53950";"2005W116";"295"
"14217";"4000   ";"53950";"2005W117";"317"
"14218";"4000   ";"53950";"2005W118";"312"
"14219";"4000   ";"53950";"2005W119";"355"
"14220";"4000   ";"53950";"2005W120";"315"
"14221";"4000   ";"53950";"2005W121";"366"
"14222";"4000   ";"53950";"2005W122";"323"
"14223";"4000   ";"53950";"2005W123";"282"
"14224";"4000   ";"53950";"2005W124";"348"
"14225";"4000   ";"53950";"2005W125";"366"
"14226";"4000   ";"53950";"2005W126";"332"
"14227";"4000   ";"53950";"2005W127";"306"
"14228";"4000   ";"53950";"2005W128";"317"
"14229";"4000   ";"53950";"2005W129";"311"
"14230";"4000   ";"53950";"2005W130";"348"
"14231";"4000   ";"53950";"2005W131";"298"
"14232";"4000   ";"53950";"2005W132";"322"
"14233";"4000   ";"53950";"2005W133";"315"
"14234";"4000   ";"53950";"2005W134";"319"
"14235";"4000   ";"53950";"2005W135";"293"
"14236";"4000   ";"53950";"2005W136";"315"
"14237";"4000   ";"53950";"2005W137";"321"
"14238";"4000   ";"53950";"2005W138";"304"
"14239";"4000   ";"53950";"2005W139";"301"
"14240";"4000   ";"53950";"2005W140";"344"
"14241";"4000   ";"53950";"2005W141";"318"
"14242";"4000   ";"53950";"2005W142";"331"
"14243";"4000   ";"53950";"2005W143";"334"
"14244";"4000   ";"53950";"2005W144";"305"
"14245";"4000   ";"53950";"2005W145";"300"
"14246";"4000   ";"53950";"2005W146";"359"
"14247";"4000   ";"53950";"2005W147";"320"
"14248";"4000   ";"53950";"2005W148";"366"
"14249";"4000   ";"53950";"2005W149";"338"
"14250";"4000   ";"53950";"2005W150";"367"
"14251";"4000   ";"53950";"2005W151";"363"
"14252";"4000   ";"53950";"2005W152";"308"
"14253";"4000   ";"53950";"2005JJ00";"17447"
"14254";"4000   ";"53950";"2006X000";"53"
"14255";"4000   ";"53950";"2006W101";"347"
"14256";"4000   ";"53950";"2006W102";"337"
"14257";"4000   ";"53950";"2006W103";"328"
"14258";"4000   ";"53950";"2006W104";"289"
"14259";"4000   ";"53950";"2006W105";"346"
"14260";"4000   ";"53950";"2006W106";"336"
"14261";"4000   ";"53950";"2006W107";"340"
"14262";"4000   ";"53950";"2006W108";"373"
"14263";"4000   ";"53950";"2006W109";"372"
"14264";"4000   ";"53950";"2006W110";"338"
"14265";"4000   ";"53950";"2006W111";"347"
"14266";"4000   ";"53950";"2006W112";"322"
"14267";"4000   ";"53950";"2006W113";"361"
"14268";"4000   ";"53950";"2006W114";"350"
"14269";"4000   ";"53950";"2006W115";"311"
"14270";"4000   ";"53950";"2006W116";"344"
"14271";"4000   ";"53950";"2006W117";"331"
"14272";"4000   ";"53950";"2006W118";"324"
"14273";"4000   ";"53950";"2006W119";"371"
"14274";"4000   ";"53950";"2006W120";"316"
"14275";"4000   ";"53950";"2006W121";"289"
"14276";"4000   ";"53950";"2006W122";"303"
"14277";"4000   ";"53950";"2006W123";"286"
"14278";"4000   ";"53950";"2006W124";"332"
"14279";"4000   ";"53950";"2006W125";"327"
"14280";"4000   ";"53950";"2006W126";"330"
"14281";"4000   ";"53950";"2006W127";"332"
"14282";"4000   ";"53950";"2006W128";"303"
"14283";"4000   ";"53950";"2006W129";"319"
"14284";"4000   ";"53950";"2006W130";"370"
"14285";"4000   ";"53950";"2006W131";"274"
"14286";"4000   ";"53950";"2006W132";"309"
"14287";"4000   ";"53950";"2006W133";"286"
"14288";"4000   ";"53950";"2006W134";"303"
"14289";"4000   ";"53950";"2006W135";"308"
"14290";"4000   ";"53950";"2006W136";"328"
"14291";"4000   ";"53950";"2006W137";"336"
"14292";"4000   ";"53950";"2006W138";"305"
"14293";"4000   ";"53950";"2006W139";"292"
"14294";"4000   ";"53950";"2006W140";"321"
"14295";"4000   ";"53950";"2006W141";"292"
"14296";"4000   ";"53950";"2006W142";"326"
"14297";"4000   ";"53950";"2006W143";"308"
"14298";"4000   ";"53950";"2006W144";"288"
"14299";"4000   ";"53950";"2006W145";"343"
"14300";"4000   ";"53950";"2006W146";"337"
"14301";"4000   ";"53950";"2006W147";"312"
"14302";"4000   ";"53950";"2006W148";"342"
"14303";"4000   ";"53950";"2006W149";"335"
"14304";"4000   ";"53950";"2006W150";"357"
"14305";"4000   ";"53950";"2006W151";"360"
"14306";"4000   ";"53950";"2006W152";"347"
"14307";"4000   ";"53950";"2006JJ00";"17036"
"14308";"4000   ";"53950";"2007W101";"346"
"14309";"4000   ";"53950";"2007W102";"346"
"14310";"4000   ";"53950";"2007W103";"328"
"14311";"4000   ";"53950";"2007W104";"305"
"14312";"4000   ";"53950";"2007W105";"292"
"14313";"4000   ";"53950";"2007W106";"327"
"14314";"4000   ";"53950";"2007W107";"320"
"14315";"4000   ";"53950";"2007W108";"328"
"14316";"4000   ";"53950";"2007W109";"345"
"14317";"4000   ";"53950";"2007W110";"354"
"14318";"4000   ";"53950";"2007W111";"314"
"14319";"4000   ";"53950";"2007W112";"324"
"14320";"4000   ";"53950";"2007W113";"342"
"14321";"4000   ";"53950";"2007W114";"299"
"14322";"4000   ";"53950";"2007W115";"355"
"14323";"4000   ";"53950";"2007W116";"299"
"14324";"4000   ";"53950";"2007W117";"294"
"14325";"4000   ";"53950";"2007W118";"317"
"14326";"4000   ";"53950";"2007W119";"307"
"14327";"4000   ";"53950";"2007W120";"275"
"14328";"4000   ";"53950";"2007W121";"308"
"14329";"4000   ";"53950";"2007W122";"291"
"14330";"4000   ";"53950";"2007W123";"334"
"14331";"4000   ";"53950";"2007W124";"280"
"14332";"4000   ";"53950";"2007W125";"288"
"14333";"4000   ";"53950";"2007W126";"313"
"14334";"4000   ";"53950";"2007W127";"334"
"14335";"4000   ";"53950";"2007W128";"304"
"14336";"4000   ";"53950";"2007W129";"270"
"14337";"4000   ";"53950";"2007W130";"293"
